level,date,state_fips,state_postal_code,county_fips,county_name,population_staying_at_home,population_not_staying_at_home,number_of_trips,number_of_trips_<1,number_of_trips_1-3,number_of_trips_3-5,number_of_trips_5-10,number_of_trips_10-25,number_of_trips_25-50,number_of_trips_50-100,number_of_trips_100-250,number_of_trips_250-500,number_of_trips_>=500,row_id,week,month
County,2023-02-24,06,CA,06083,Santa Barbara County,110314,336185,1517758,479796,404942,187217,180938,147864,71949,28877,12915,2039,1221,06-06083-20230224,8,2
County,2023-02-25,06,CA,06083,Santa Barbara County,112609,333890,1484267,466680,394924,179769,171964,143922,75681,34634,13564,1724,1405,06-06083-20230225,8,2
County,2023-02-12,06,CA,06083,Santa Barbara County,95552,350947,1789142,633948,464381,201319,190404,155957,86326,35024,18273,1898,1612,06-06083-20230212,7,2
County,2023-02-13,06,CA,06083,Santa Barbara County,101727,344772,1749559,576917,454512,216583,199131,162262,86770,35257,14964,1735,1428,06-06083-20230213,7,2
County,2023-02-14,06,CA,06083,Santa Barbara County,98621,347878,1754395,586844,454447,213133,200689,160061,85737,34739,15385,1839,1521,06-06083-20230214,7,2
County,2023-02-15,06,CA,06083,Santa Barbara County,100673,345826,1789657,613147,470693,210338,204269,155223,83365,34223,14918,1831,1650,06-06083-20230215,7,2
County,2023-02-16,06,CA,06083,Santa Barbara County,91968,354531,1878592,649898,494678,205044,211859,167412,94296,34694,16923,2166,1622,06-06083-20230216,7,2
County,2023-02-17,06,CA,06083,Santa Barbara County,100305,346194,1782304,592264,454273,212861,213874,171002,85296,33956,15456,1851,1471,06-06083-20230217,7,2
County,2023-02-18,06,CA,06083,Santa Barbara County,116801,329698,1582581,524087,407731,187190,189421,140214,81453,32809,15847,2126,1703,06-06083-20230218,7,2
County,2023-02-26,06,CA,06083,Santa Barbara County,112220,334279,1675034,567497,438351,201021,183808,152780,79929,33049,15266,1653,1680,06-06083-20230226,9,2
County,2023-02-27,06,CA,06083,Santa Barbara County,103575,342924,1842536,633405,486324,215065,208962,161189,84276,35257,14472,1923,1663,06-06083-20230227,9,2
County,2023-02-28,06,CA,06083,Santa Barbara County,103056,343443,1766097,594401,466567,208835,208034,153819,84348,33270,13486,1702,1635,06-06083-20230228,9,2
County,2023-03-01,06,CA,06083,Santa Barbara County,106301,340198,1732746,575476,455265,204656,208682,156279,79140,34355,15193,2015,1685,06-06083-20230301,9,3
County,2023-03-02,06,CA,06083,Santa Barbara County,105456,341043,1777173,601395,479488,202758,198895,158697,82773,34874,14399,2118,1776,06-06083-20230302,9,3
County,2023-03-03,06,CA,06083,Santa Barbara County,111671,334828,1332607,405328,351075,160802,163059,132621,66353,34231,15775,1793,1570,06-06083-20230303,9,3
County,2023-03-04,06,CA,06083,Santa Barbara County,99337,347162,1700499,541236,426019,199892,196155,181231,90898,40624,20317,2615,1512,06-06083-20230304,9,3
County,2023-03-12,06,CA,06083,Santa Barbara County,107539,338960,1480362,462587,387787,185208,173064,144001,78549,31563,14292,1812,1499,06-06083-20230312,11,3
County,2023-03-13,06,CA,06083,Santa Barbara County,102793,343706,1637673,534728,434109,200157,192655,153748,77773,28442,12812,1803,1446,06-06083-20230313,11,3
County,2023-03-14,06,CA,06083,Santa Barbara County,103239,343260,1773873,615011,470602,211651,200838,151508,77013,31071,13132,1522,1525,06-06083-20230314,11,3
County,2023-03-15,06,CA,06083,Santa Barbara County,103463,343036,1655082,555728,448431,184829,196162,145365,73824,35119,12194,1835,1595,06-06083-20230315,11,3
County,2023-03-16,06,CA,06083,Santa Barbara County,103206,343293,1677944,560725,436054,205188,201916,151484,75094,30226,14121,1756,1380,06-06083-20230316,11,3
County,2023-03-17,06,CA,06083,Santa Barbara County,103176,343323,1643745,558440,433263,196313,187297,146861,70834,31633,15712,1843,1549,06-06083-20230317,11,3
County,2023-03-18,06,CA,06083,Santa Barbara County,111024,335475,1432833,490229,379397,159947,149298,129903,69745,34543,16394,1762,1615,06-06083-20230318,11,3
County,2023-03-19,06,CA,06083,Santa Barbara County,113074,333425,1489904,502678,398161,164535,167012,130855,73450,34054,15785,1836,1538,06-06083-20230319,12,3
County,2023-03-20,06,CA,06083,Santa Barbara County,102623,343876,1622090,538477,433145,191982,183469,153821,75046,30067,12852,1718,1513,06-06083-20230320,12,3
County,2023-03-21,06,CA,06083,Santa Barbara County,95653,350846,1855126,637410,482196,209671,214400,169558,88750,36782,12947,1849,1563,06-06083-20230321,12,3
County,2023-03-22,06,CA,06083,Santa Barbara County,108436,338063,1579666,543565,422862,178177,176438,136288,73185,32485,13147,1853,1666,06-06083-20230322,12,3
County,2023-03-23,06,CA,06083,Santa Barbara County,107298,339201,1630920,562755,435006,185858,184826,135489,75779,33283,14368,1902,1654,06-06083-20230323,12,3
County,2023-03-24,06,CA,06083,Santa Barbara County,112792,333707,1480267,495397,385357,176751,171892,135300,67144,30998,14003,1759,1666,06-06083-20230324,12,3
County,2023-03-25,06,CA,06083,Santa Barbara County,113717,332782,1499401,501326,397647,169113,154038,141272,82001,34813,15541,1972,1678,06-06083-20230325,12,3
County,2023-03-26,06,CA,06083,Santa Barbara County,110777,335722,1121469,363893,295107,118743,122197,112014,63527,26428,16510,1869,1181,06-06083-20230326,13,3
County,2023-03-27,06,CA,06083,Santa Barbara County,102402,344097,1517214,548742,410805,161879,157270,123323,70749,29869,10747,2058,1772,06-06083-20230327,13,3
County,2023-03-28,06,CA,06083,Santa Barbara County,108299,338200,1668948,592384,449724,181250,183755,137991,76543,32532,11042,1891,1836,06-06083-20230328,13,3
County,2023-03-29,06,CA,06083,Santa Barbara County,110786,335713,1416647,471661,369901,161999,166351,131322,69610,31459,10611,2093,1640,06-06083-20230329,13,3
County,2023-03-30,06,CA,06083,Santa Barbara County,94786,351713,1730620,602252,445872,190882,200853,152694,86416,34235,13592,2170,1654,06-06083-20230330,13,3
County,2023-03-31,06,CA,06083,Santa Barbara County,93838,352661,1537690,531596,399361,177528,180191,131445,70152,30861,13149,2056,1351,06-06083-20230331,13,3
County,2023-04-01,06,CA,06083,Santa Barbara County,101772,344727,1410849,476129,356315,158713,156484,136750,72172,32491,18409,2032,1354,06-06083-20230401,13,4
County,2023-03-05,06,CA,06083,Santa Barbara County,110830,335669,1570505,517350,415190,181385,183701,142338,76384,32924,17449,1863,1921,06-06083-20230305,10,3
County,2023-03-06,06,CA,06083,Santa Barbara County,108169,338330,1737733,601289,461554,201462,202211,153005,72046,29861,12372,1951,1982,06-06083-20230306,10,3
County,2023-03-07,06,CA,06083,Santa Barbara County,107429,339070,1691013,571854,448657,202914,199200,148755,73966,28743,12821,2205,1898,06-06083-20230307,10,3
County,2023-03-08,06,CA,06083,Santa Barbara County,105034,341465,1709928,549695,444559,211347,209964,163607,81245,32277,13540,2252,1442,06-06083-20230308,10,3
County,2023-03-09,06,CA,06083,Santa Barbara County,104613,341886,1581354,513222,422385,191054,196476,146313,73223,28159,8370,1242,910,06-06083-20230309,10,3
County,2023-03-10,06,CA,06083,Santa Barbara County,100200,346299,1514618,499465,403385,186265,169403,133635,75017,31919,12414,1626,1489,06-06083-20230310,10,3
County,2023-03-11,06,CA,06083,Santa Barbara County,106205,340294,1787822,595040,475727,207639,202009,160530,87700,38856,16333,2072,1916,06-06083-20230311,10,3
County,2023-04-09,06,CA,06083,Santa Barbara County,103988,342511,1673059,564924,454246,192538,179979,150917,78224,32803,15931,1869,1628,06-06083-20230409,15,4
County,2023-04-10,06,CA,06083,Santa Barbara County,103096,343403,1715404,544232,474235,217116,208647,145733,78028,31612,12635,1772,1394,06-06083-20230410,15,4
County,2023-04-11,06,CA,06083,Santa Barbara County,101290,345209,1749377,605863,472788,199695,205756,146312,75264,30408,9682,1877,1732,06-06083-20230411,15,4
County,2023-04-12,06,CA,06083,Santa Barbara County,101042,345457,1709529,571427,443403,209918,210413,150909,74429,33715,11663,1877,1775,06-06083-20230412,15,4
County,2023-04-13,06,CA,06083,Santa Barbara County,103628,342871,1649403,526206,437343,200122,200043,157859,79075,34354,11440,1866,1095,06-06083-20230413,15,4
County,2023-04-14,06,CA,06083,Santa Barbara County,101502,344997,1725502,553707,437775,217655,210770,169122,84507,36471,12141,2062,1292,06-06083-20230414,15,4
County,2023-04-15,06,CA,06083,Santa Barbara County,103594,342905,1713213,576996,429451,199146,199620,166416,86489,36858,14674,2395,1168,06-06083-20230415,15,4
County,2023-04-02,06,CA,06083,Santa Barbara County,102189,344310,1485767,490708,396748,173481,167155,134868,73162,30595,15604,1827,1619,06-06083-20230402,14,4
County,2023-04-03,06,CA,06083,Santa Barbara County,100268,346231,1613739,580565,420409,182742,175900,140210,69013,30427,10858,2047,1568,06-06083-20230403,14,4
County,2023-04-04,06,CA,06083,Santa Barbara County,99036,347463,1681401,589951,448752,197595,188114,142059,70661,29956,10797,1722,1794,06-06083-20230404,14,4
County,2023-04-05,06,CA,06083,Santa Barbara County,92700,353799,1348714,430271,353095,170880,149922,135993,72959,23756,8940,1735,1163,06-06083-20230405,14,4
County,2023-04-06,06,CA,06083,Santa Barbara County,97557,348942,1550269,515183,393261,180636,187479,156291,77227,28084,8901,1870,1337,06-06083-20230406,14,4
County,2023-04-07,06,CA,06083,Santa Barbara County,98044,348455,1692308,569224,439510,206394,186405,164251,82312,27799,13116,1809,1488,06-06083-20230407,14,4
County,2023-04-08,06,CA,06083,Santa Barbara County,100539,345960,1653615,591425,427335,197902,171134,145626,70192,31932,13796,2211,2062,06-06083-20230408,14,4
County,2023-04-23,06,CA,06083,Santa Barbara County,103303,343196,1600797,538549,429156,183449,169927,141774,81517,37682,16075,1451,1217,06-06083-20230423,17,4
County,2023-04-24,06,CA,06083,Santa Barbara County,98759,347740,1633129,545504,425496,197663,186197,146115,82130,34043,13910,1215,856,06-06083-20230424,17,4
County,2023-04-25,06,CA,06083,Santa Barbara County,89976,356523,1708494,592703,447619,208080,193347,144485,74980,30635,13835,1623,1187,06-06083-20230425,17,4
County,2023-04-26,06,CA,06083,Santa Barbara County,96394,350105,1794552,615279,464009,220778,210706,151408,82277,33930,13495,1399,1271,06-06083-20230426,17,4
County,2023-04-27,06,CA,06083,Santa Barbara County,103790,342709,1736076,609272,463319,201120,192593,147441,76157,29274,13735,1902,1263,06-06083-20230427,17,4
County,2023-04-28,06,CA,06083,Santa Barbara County,94591,351908,1771483,580122,467064,217477,214427,158407,81975,35926,13313,1729,1043,06-06083-20230428,17,4
County,2023-04-29,06,CA,06083,Santa Barbara County,102977,343522,1766828,605885,452066,204199,197929,157868,91573,35991,18145,1659,1513,06-06083-20230429,17,4
County,2023-04-30,06,CA,06083,Santa Barbara County,104173,342326,1605339,547566,425518,181156,177874,138733,73266,36464,21047,1992,1723,06-06083-20230430,18,4
County,2023-05-01,06,CA,06083,Santa Barbara County,90533,355966,1651465,547435,459568,189991,189074,143161,77640,29485,12621,1412,1078,06-06083-20230501,18,5
County,2023-05-02,06,CA,06083,Santa Barbara County,94804,351695,1848926,658303,498293,211206,210572,148202,75354,33269,11235,1358,1134,06-06083-20230502,18,5
County,2023-05-03,06,CA,06083,Santa Barbara County,103472,343027,1671684,572027,431653,195064,203447,146777,79146,30704,10560,1209,1097,06-06083-20230503,18,5
County,2023-05-04,06,CA,06083,Santa Barbara County,98445,348054,1794549,622568,465920,216912,204556,153273,84221,33419,11065,1378,1237,06-06083-20230504,18,5
County,2023-05-05,06,CA,06083,Santa Barbara County,96120,350379,1834020,622943,483261,222078,211230,160078,81344,36500,13990,1510,1086,06-06083-20230505,18,5
County,2023-05-06,06,CA,06083,Santa Barbara County,107641,338858,1707236,573993,436595,202588,198141,157194,81151,40108,15011,1406,1049,06-06083-20230506,18,5
County,2023-04-16,06,CA,06083,Santa Barbara County,105621,340878,1594120,521755,419916,199583,172295,144969,82108,33293,17126,1877,1198,06-06083-20230416,16,4
County,2023-04-17,06,CA,06083,Santa Barbara County,99838,346661,1772666,593216,468510,220959,205752,152861,83460,33517,11389,1681,1321,06-06083-20230417,16,4
County,2023-04-18,06,CA,06083,Santa Barbara County,93214,353285,1791045,597622,464599,218698,216695,160785,85135,34666,10037,1637,1171,06-06083-20230418,16,4
County,2023-04-19,06,CA,06083,Santa Barbara County,100613,345886,1601530,516564,424236,198539,200727,154186,65480,30284,9063,1379,1072,06-06083-20230419,16,4
County,2023-04-20,06,CA,06083,Santa Barbara County,105463,341036,1669675,547585,431985,199332,207979,152703,82032,33783,11351,1935,990,06-06083-20230420,16,4
County,2023-04-21,06,CA,06083,Santa Barbara County,99907,346592,1904510,649192,490513,231560,217096,169848,90959,37606,14906,1771,1059,06-06083-20230421,16,4
County,2023-04-22,06,CA,06083,Santa Barbara County,108020,338479,1684858,558708,429593,201168,197788,158170,83652,35430,17841,1458,1050,06-06083-20230422,16,4
County,2023-05-14,06,CA,06083,Santa Barbara County,104391,342108,1683148,555957,439992,207001,186090,151848,85735,36062,17284,1799,1380,06-06083-20230514,20,5
County,2023-05-15,06,CA,06083,Santa Barbara County,101500,344999,1783156,615612,472394,209928,203030,155587,78550,31986,12903,1847,1319,06-06083-20230515,20,5
County,2023-05-16,06,CA,06083,Santa Barbara County,103826,342673,1673188,577787,442333,198330,196861,141529,73547,28825,11175,1652,1149,06-06083-20230516,20,5
County,2023-05-17,06,CA,06083,Santa Barbara County,100675,345824,1675781,545973,442858,209530,207444,154247,73367,28569,11223,1484,1086,06-06083-20230517,20,5
County,2023-05-18,06,CA,06083,Santa Barbara County,98493,348006,1832916,609845,484220,227832,219318,162544,83283,31403,11753,1670,1048,06-06083-20230518,20,5
County,2023-05-19,06,CA,06083,Santa Barbara County,97569,348930,1786356,610157,469960,214426,209012,153618,81524,31571,13162,1803,1123,06-06083-20230519,20,5
County,2023-05-20,06,CA,06083,Santa Barbara County,105926,340573,1678995,572028,440419,191426,188185,149502,82029,35657,16474,1927,1348,06-06083-20230520,20,5
County,2023-05-21,06,CA,06083,Santa Barbara County,103609,342890,1539639,489325,406381,186903,176626,147640,78526,34457,16720,1807,1254,06-06083-20230521,21,5
County,2023-05-22,06,CA,06083,Santa Barbara County,99303,347196,1734316,583193,449584,204423,199915,160897,82977,35599,14400,2068,1260,06-06083-20230522,21,5
County,2023-05-23,06,CA,06083,Santa Barbara County,99817,346682,1832963,629641,472225,210360,217533,168444,81671,35408,14064,2172,1445,06-06083-20230523,21,5
County,2023-05-24,06,CA,06083,Santa Barbara County,102759,343740,1668563,553550,435792,197252,198361,155756,79728,32922,12088,1682,1432,06-06083-20230524,21,5
County,2023-05-25,06,CA,06083,Santa Barbara County,106294,340205,1594255,521229,415801,189893,198701,148483,74425,30034,12497,1755,1437,06-06083-20230525,21,5
County,2023-05-26,06,CA,06083,Santa Barbara County,106321,340178,1630185,545556,415135,200914,196273,149890,73579,31483,14414,1727,1214,06-06083-20230526,21,5
County,2023-05-27,06,CA,06083,Santa Barbara County,108209,338290,1590257,521338,420758,188383,188726,144024,73292,35015,15318,1896,1507,06-06083-20230527,21,5
County,2023-05-28,06,CA,06083,Santa Barbara County,108037,338462,1545332,521616,411269,178311,176540,134654,71942,30601,16898,2016,1485,06-06083-20230528,22,5
County,2023-05-29,06,CA,06083,Santa Barbara County,107415,339084,1502662,486252,397473,189991,177220,136937,69300,29273,13103,1749,1364,06-06083-20230529,22,5
County,2023-05-30,06,CA,06083,Santa Barbara County,103998,342501,1656642,551226,427701,202007,198795,150860,76672,32467,14072,1557,1285,06-06083-20230530,22,5
County,2023-05-31,06,CA,06083,Santa Barbara County,104811,341688,1651859,542327,431645,205839,196087,152511,76680,30662,12759,1945,1404,06-06083-20230531,22,5
County,2023-06-01,06,CA,06083,Santa Barbara County,104153,342346,1614406,547412,425152,199979,178394,142919,75031,29525,12493,1962,1539,06-06083-20230601,22,6
County,2023-06-02,06,CA,06083,Santa Barbara County,105429,341070,1590710,506416,421156,196392,193812,148057,73817,32568,15125,1907,1460,06-06083-20230602,22,6
County,2023-06-03,06,CA,06083,Santa Barbara County,105718,340781,1649201,537404,427264,203585,190844,156666,82662,33023,14685,1787,1281,06-06083-20230603,22,6
County,2023-05-07,06,CA,06083,Santa Barbara County,104798,341701,1585775,535511,425281,184198,185299,135480,71263,31378,14970,1321,1074,06-06083-20230507,19,5
County,2023-05-08,06,CA,06083,Santa Barbara County,101188,345311,1774772,599674,481581,213244,203266,147143,80530,34362,12456,1285,1231,06-06083-20230508,19,5
County,2023-05-09,06,CA,06083,Santa Barbara County,101737,344762,1765472,603164,477126,208615,210201,148056,75313,28775,11699,1213,1310,06-06083-20230509,19,5
County,2023-05-10,06,CA,06083,Santa Barbara County,101537,344962,1627574,538044,435374,198001,197384,139960,74126,29700,12418,1296,1271,06-06083-20230510,19,5
County,2023-05-11,06,CA,06083,Santa Barbara County,93104,353395,1634859,555226,420421,191241,196805,146043,79868,30872,11798,1344,1241,06-06083-20230511,19,5
County,2023-05-12,06,CA,06083,Santa Barbara County,94021,352478,1725664,573839,452574,210020,208450,149798,79611,33554,15288,1398,1132,06-06083-20230512,19,5
County,2023-05-13,06,CA,06083,Santa Barbara County,106697,339802,1719653,568471,438188,205938,198777,163381,84857,39352,17417,2004,1268,06-06083-20230513,19,5
County,2023-06-11,06,CA,06083,Santa Barbara County,109649,336850,1488252,481214,397610,182489,163458,138174,73426,30535,17483,2258,1605,06-06083-20230611,24,6
County,2023-06-12,06,CA,06083,Santa Barbara County,105923,340576,1674416,558996,442930,204626,190146,149812,80352,28777,15080,1998,1699,06-06083-20230612,24,6
